Date,AMD_Open,AMD_High,AMD_Low,AMD_Close,AMD_Adj _Close,AMD_Volume
1/11/2022,133.449997,138.990005,131.589996,137.309998,137.309998,77153900
1/12/2022,138.589996,140.570007,135.770004,137.470001,137.470001,69669600
1/13/2022,139.440002,141.25,131.809998,132.740005,132.740005,76618100
1/14/2022,131.679993,137,131.429993,136.880005,136.880005,71078400
1/18/2022,134.5,136.389999,131.589996,131.929993,131.929993,56527400
1/19/2022,133.550003,134.570007,128.020004,128.270004,128.270004,69831800
1/20/2022,126.040001,128.509995,121.410004,121.889999,121.889999,91157300
1/21/2022,120.139999,125.019997,118.389999,118.809998,118.809998,95685300
1/24/2022,115.400002,116.769997,107.5,116.529999,116.529999,116210100
1/25/2022,114.099998,114.82,109.860001,111.129997,111.129997,85102900
1/26/2022,114.550003,117.160004,108.629997,110.709999,110.709999,94752600
1/27/2022,111.959999,112.75,101.940002,102.599998,102.599998,125954100
1/28/2022,101.550003,105.400002,99.349998,105.239998,105.239998,98749500
1/31/2022,107.93,114.309998,106.900002,114.25,114.25,97206000
2/1/2022,116.75,117.260002,112.730003,116.779999,116.779999,122467900
2/2/2022,129.889999,130.059998,120.639999,122.760002,122.760002,180065000
2/3/2022,120.32,125.370003,118.82,120.080002,120.080002,103599500
2/4/2022,120.339996,124.959999,118.580002,123.599998,123.599998,86212000
2/7/2022,123.559998,127.629997,122.790001,123.669998,123.669998,81672500
2/8/2022,122.379997,128.710007,122.050003,128.229996,128.229996,84902800
2/9/2022,129.600006,132.960007,127.650002,132.850006,132.850006,92948900
2/10/2022,128.839996,131.759995,124.610001,125.769997,125.769997,108939900
2/11/2022,126.139999,127.169998,111.809998,113.18,113.18,164723200
2/14/2022,115.510002,118.370003,113.459999,114.269997,114.269997,135146400
2/15/2022,117.190002,121.879997,114.360001,121.470001,121.470001,143975900
2/16/2022,119.050003,119.540001,114.220001,117.690002,117.690002,119109600
2/17/2022,116.260002,116.980003,112.260002,112.370003,112.370003,98179600
2/18/2022,113.900002,115.639999,109.889999,113.830002,113.830002,114321200
2/22/2022,115.269997,119.199997,113.610001,115.650002,115.650002,141648500
2/23/2022,117.400002,118.650002,109.040001,109.760002,109.760002,120299400
2/24/2022,104.559998,116.959999,104.260002,116.610001,116.610001,142956600
2/25/2022,117.160004,121.230003,116.040001,121.059998,121.059998,127821000
2/28/2022,120.309998,124.610001,119.199997,123.339996,123.339996,124666100
3/1/2022,122.330002,122.43,112.800003,113.830002,113.830002,126552200
3/2/2022,115.470001,119.480003,113.309998,118.279999,118.279999,118354500
3/3/2022,118.129997,118.260002,111.050003,111.980003,111.980003,123916700
3/4/2022,112,113,106.809998,108.410004,108.410004,100609400
3/7/2022,108.529999,109.529999,102.82,102.949997,102.949997,92600000
3/8/2022,102.809998,109.900002,100.080002,105.529999,105.529999,135348300
3/9/2022,108.410004,111.709999,106.849998,111.050003,111.050003,102310300
3/10/2022,108.889999,109.07,103.07,106.459999,106.459999,102557400
3/11/2022,108.129997,108.190002,104.080002,104.290001,104.290001,87584400
3/14/2022,102.989998,105.239998,101.040001,102.25,102.25,89731700
3/15/2022,102.660004,109.690002,101.790001,109.330002,109.330002,112425500
3/16/2022,111.599998,115.419998,109.889999,115.370003,115.370003,113689800
3/17/2022,112.139999,114.269997,109.709999,111.690002,111.690002,103201700
3/18/2022,111.279999,114.93,110.550003,113.459999,113.459999,105834800
3/21/2022,113.730003,117.57,112.540001,115.919998,115.919998,101905900
3/22/2022,115.43,117.949997,113.809998,114.779999,114.779999,101672600
3/23/2022,114.290001,117.550003,112.209999,113.919998,113.919998,90579200
3/24/2022,114.959999,120.550003,113.709999,120.529999,120.529999,121961300
3/25/2022,119.919998,121.400002,117.25,119.669998,119.669998,95852400
3/28/2022,117.699997,120.410004,116.709999,120.239998,120.239998,92966100
3/29/2022,122.279999,123.709999,119.589996,123.230003,123.230003,94143000
3/30/2022,123.040001,125.669998,118.589996,119.220001,119.220001,99476900
3/31/2022,116.309998,116.379997,109.019997,109.339996,109.339996,147004800
4/1/2022,110.480003,111.419998,106.099998,108.190002,108.190002,111867100
4/4/2022,109.970001,110.940002,107.029999,110.529999,110.529999,90123900
4/5/2022,109.690002,110.480003,106.050003,106.82,106.82,79532000
4/6/2022,104.449997,105.739998,101.709999,103.669998,103.669998,105256600
4/7/2022,103.919998,105.239998,100.910004,103.720001,103.720001,91895500
4/8/2022,102.510002,102.989998,100.419998,101,101,92746700
4/11/2022,98.599998,98.669998,95.940002,97.370003,97.370003,95527700
4/12/2022,98.779999,99.589996,94.599998,95.099998,95.099998,89246400
4/13/2022,95.300003,98.330002,94.709999,97.739998,97.739998,77728400
4/14/2022,98.370003,98.389999,92.919998,93.059998,93.059998,73354400
4/18/2022,92.029999,95.160004,91.639999,93.889999,93.889999,80605800
4/19/2022,93.389999,97.07,92.839996,96.93,96.93,77069500
4/20/2022,97.839996,97.910004,93.199997,94.019997,94.019997,62489000
4/21/2022,95.160004,96.230003,89.239998,89.849998,89.849998,76680600
4/22/2022,90.029999,91.459999,87.940002,88.139999,88.139999,75017700
4/25/2022,89.860001,91.370003,88.610001,90.690002,90.690002,93481000
4/26/2022,89.739998,90.120003,85.080002,85.160004,85.160004,89127400
4/27/2022,84.25,87.900002,84.019997,84.910004,84.910004,83125100
4/28/2022,86.669998,90.580002,84.779999,89.639999,89.639999,91495400
4/29/2022,88.050003,91.790001,85.379997,85.519997,85.519997,82647700
5/2/2022,85.660004,90.370003,85.32,89.839996,89.839996,98304100
5/3/2022,89.849998,92.209999,89.010002,91.129997,91.129997,126381800
5/4/2022,98.18,99.690002,91.699997,99.419998,99.419998,225394100
5/5/2022,97.650002,97.839996,92.169998,93.870003,93.870003,153129800
5/6/2022,94.339996,98.18,92.650002,95.339996,95.339996,144286600
5/9/2022,92.870003,93.739998,85.379997,86.360001,86.360001,144523700
5/10/2022,89.18,90.769997,85.410004,88.730003,88.730003,137235500
5/11/2022,87.839996,93.459999,86.529999,87.919998,87.919998,136137900
5/12/2022,86.599998,88.550003,83.269997,87.059998,87.059998,129214200
5/13/2022,88.300003,96.57,88.220001,95.120003,95.120003,138068100
5/16/2022,93.860001,98.169998,93.080002,94.239998,94.239998,131065700
5/17/2022,97.879997,103.199997,97.540001,102.470001,102.470001,164227200
5/18/2022,100,104.220001,95.709999,96.279999,96.279999,142603200
5/19/2022,96.690002,100.690002,95.089996,96.669998,96.669998,141506200
5/20/2022,98.389999,98.639999,88.260002,93.5,93.5,164126800
5/23/2022,91.660004,95.190002,90.919998,95.07,95.07,128773000
5/24/2022,92.540001,93.419998,89.620003,91.160004,91.160004,123341400
5/25/2022,90.43,93.889999,89.519997,92.650002,92.650002,111771100
5/26/2022,91.339996,100.330002,90.739998,98.75,98.75,128792700
5/27/2022,100.139999,102.400002,99.379997,102.260002,102.260002,104348400
5/31/2022,102.43,104.550003,100.040001,101.860001,101.860001,125102900
6/1/2022,102.129997,103.57,99.550003,101.220001,101.220001,99351400
6/2/2022,100.779999,109.5,100.779999,108.589996,108.589996,120953800
6/3/2022,105.800003,109.389999,104.650002,106.300003,106.300003,110844700
6/6/2022,108.269997,109.57,104.230003,105.650002,105.650002,96726900
6/7/2022,104.239998,106.239998,102.610001,105.279999,105.279999,79022900
6/8/2022,104.57,105.849998,100.410004,101.900002,101.900002,97641900
6/9/2022,101.57,103.940002,98.739998,98.800003,98.800003,95299000
6/10/2022,98.82,99.93,94.25,94.82,94.82,102135400
6/13/2022,91.260002,92.029999,86.639999,86.989998,86.989998,98148800
6/14/2022,87.410004,88.300003,85.82,86.989998,86.989998,84066600
6/15/2022,87.900002,90.860001,86.190002,89.300003,89.300003,95774800
6/16/2022,86.629997,86.730003,80.639999,82.050003,82.050003,102433300
6/17/2022,82.190002,82.940002,79.43,81.57,81.57,105212300
6/21/2022,84.169998,85.809998,82.599998,83.790001,83.790001,87780600
6/22/2022,84.400002,86.379997,83.300003,83.75,83.75,86634700
6/23/2022,84.32,84.410004,80.230003,82.43,82.43,100614600
6/24/2022,83.559998,87.529999,83.080002,87.080002,87.080002,88553900
6/27/2022,87.360001,88.220001,85.25,86.160004,86.160004,74663500
6/28/2022,85.709999,86.730003,80.43,80.779999,80.779999,95618600
6/29/2022,79.550003,79.75,76.510002,77.989998,77.989998,104140900
6/30/2022,77.730003,78.910004,75.480003,76.470001,76.470001,105368600
7/1/2022,75.190002,75.449997,72.690002,73.669998,73.669998,87734200
7/5/2022,71.980003,75.209999,71.599998,75.199997,75.199997,95589000
7/6/2022,75.169998,76.279999,73.550003,75.349998,75.349998,85458900
7/7/2022,77.190002,79.989998,76.900002,79.300003,79.300003,83640900
7/8/2022,78.309998,80.470001,77.400002,79.349998,79.349998,83405900
7/11/2022,77.849998,78.290001,75.839996,76.949997,76.949997,76150300
7/12/2022,76.980003,77.440002,74.43,76.360001,76.360001,77873200
7/13/2022,74.940002,79.110001,74.480003,77.519997,77.519997,79355000
7/14/2022,78.230003,79.25,76,78.599998,78.599998,83493600
7/15/2022,79.360001,81.199997,77.900002,81.110001,81.110001,76050600
7/18/2022,82.209999,84.470001,80.940002,81.43,81.43,90464300
7/19/2022,82.760002,86.410004,82.190002,85.879997,85.879997,85047500
7/20/2022,85.389999,89.919998,85.080002,89.43,89.43,88348600
7/21/2022,89.599998,91.580002,88.220001,91.089996,91.089996,90449300
7/22/2022,90.199997,90.690002,87.040001,88.099998,88.099998,76989700
7/25/2022,86.57,87.599998,85.120003,87.540001,87.540001,70083000
7/26/2022,87,87.75,84.709999,85.25,85.25,69180400
7/27/2022,86.940002,90.620003,86.290001,89.82,89.82,78301600
7/28/2022,90.419998,92.220001,88.589996,91.669998,91.669998,79009200
7/29/2022,90.699997,94.809998,90.559998,94.470001,94.470001,76630700
8/1/2022,95.589996,98.389999,93.959999,96.779999,96.779999,96477500
8/2/2022,95.709999,100.919998,95.360001,99.290001,99.290001,116734100
8/3/2022,94.830002,98.769997,93.620003,98.089996,98.089996,131142000
8/4/2022,97.5,104.589996,97.260002,103.910004,103.910004,125855800
8/5/2022,101.050003,103.860001,100.980003,102.309998,102.309998,93859900
8/8/2022,100.059998,101.800003,97.989998,100.07,100.07,92606800
8/9/2022,97.949997,98.050003,93.669998,95.540001,95.540001,89473700
8/10/2022,98.449997,99.349998,95.610001,99.050003,99.050003,83416100
8/11/2022,99.93,102.370003,98,98.120003,98.120003,77516900
8/12/2022,99.199997,101.400002,98.480003,100.830002,100.830002,72316300
8/15/2022,100.510002,101.849998,99.800003,101.010002,101.010002,61327100
8/16/2022,100.839996,101.449997,98.32,100.199997,100.199997,60220700
8/17/2022,99.260002,99.639999,96.730003,98.269997,98.269997,63735600
8/18/2022,97.739998,101.07,96.730003,100.440002,100.440002,76059500
8/19/2022,98.669998,99.25,94.589996,95.949997,95.949997,67221700
8/22/2022,94.400002,95.019997,92.360001,92.839996,92.839996,61837300
8/23/2022,92.389999,94.440002,92.110001,92.489998,92.489998,52927000
8/24/2022,92.209999,93.379997,90.900002,92.730003,92.730003,56520400
8/25/2022,93.139999,97.57,93.139999,97.18,97.18,61016200
8/26/2022,96.290001,97.599998,91.120003,91.18,91.18,65552500
8/29/2022,90.050003,91.190002,88.260002,88.489998,88.489998,61142500
8/30/2022,90.059998,90.150002,85.339996,86.940002,86.940002,69087100
8/31/2022,86.279999,86.720001,83.720001,84.870003,84.870003,64991700
9/1/2022,82.349998,82.760002,78.519997,82.330002,82.330002,94854700
9/2/2022,83.32,83.650002,79.809998,80.239998,80.239998,84924400
9/6/2022,80.410004,80.889999,78.370003,78.720001,78.720001,68727300
9/7/2022,79.239998,80.25,77.739998,79.610001,79.610001,67891200
9/8/2022,80.029999,83.449997,79.239998,82.779999,82.779999,89089300
9/9/2022,84.029999,85.68,83.839996,85.449997,85.449997,68907700
9/12/2022,84.889999,85.349998,83.459999,84.639999,84.639999,71922500
9/13/2022,80.959999,81.470001,76.800003,77.029999,77.029999,80921200
9/14/2022,77.099998,78.080002,75.870003,77.449997,77.449997,71483000
9/15/2022,76.639999,77.970001,74.910004,76.660004,76.660004,81818000
9/16/2022,75.620003,76.82,74.68,76.510002,76.510002,75300200
9/19/2022,75.389999,77.339996,75.349998,76.769997,76.769997,64966900
9/20/2022,76.080002,76.580002,74.730003,75.25,75.25,51129100
9/21/2022,75.440002,78.410004,74.449997,74.480003,74.480003,82069700
9/22/2022,73.889999,74.290001,69.169998,69.5,69.5,101436900
9/23/2022,68,69.080002,66.82,67.959999,67.959999,87690000
9/26/2022,67.870003,68.739998,66.25,66.300003,66.300003,82898700
9/27/2022,67.900002,68.779999,66,67.169998,67.169998,94871800
9/28/2022,67.110001,68.800003,66.559998,68.360001,68.360001,72389500
9/29/2022,67.150002,67.199997,62.830002,64.139999,64.139999,102552400
9/30/2022,63.619999,65.910004,63.34,63.360001,63.360001,81664100
10/3/2022,64.459999,66.910004,63.389999,66.110001,66.110001,83841600
10/4/2022,68.269997,69.18,67.330002,67.900002,67.900002,77160500
10/5/2022,66.589996,68.690002,64.519997,67.940002,67.940002,87127400
10/6/2022,67.82,70.290001,67.660004,67.849998,67.849998,98325900
10/7/2022,64.010002,64.029999,58.220001,58.439999,58.439999,163786300
10/10/2022,57.310001,58.790001,56.299999,57.810001,57.810001,112241800
10/11/2022,57.209999,58.919998,56.049999,57.630001,57.630001,114054800
10/12/2022,57.450001,58.32,56.32,57.849998,57.849998,89264200
10/13/2022,55.52,60.139999,54.57,58.939999,58.939999,131159800
10/14/2022,59.599998,59.939999,55.84,55.939999,55.939999,96959300
10/17/2022,57.349998,58.509998,57.099998,57.959999,57.959999,76977600
10/18/2022,59.91,60.490002,56.400002,57.919998,57.919998,103064500
10/19/2022,57.330002,59.040001,56.57,57.23,57.23,75704800
10/20/2022,57.470001,60.200001,57.400002,57.77,57.77,79552600
10/21/2022,57.220001,58.91,55.709999,58.82,58.82,95366400
10/24/2022,58.57,59,56.66,58.700001,58.700001,76305400
10/25/2022,58.77,61.98,58.689999,61.470001,61.470001,85501900
10/26/2022,59.689999,61.77,59.150002,59.73,59.73,79761600
10/27/2022,61.599998,62.720001,58.509998,58.599998,58.599998,83871400
10/28/2022,59.099998,62.349998,58.919998,62.009998,62.009998,78198600
10/31/2022,60.75,61.860001,59.529999,60.060001,60.060001,73274100
11/1/2022,61.490002,61.990002,59.43,59.66,59.66,83806700
11/2/2022,63,63.93,58.57,58.630001,58.630001,142669400
11/3/2022,58.110001,62.279999,58.029999,60.110001,60.110001,95279900
11/4/2022,62.5,63,60.529999,62.189999,62.189999,84791300
11/7/2022,62.93,63.529999,61.400002,63.080002,63.080002,62722500
11/8/2022,64.089996,64.959999,62.369999,63.849998,63.849998,75938000
11/9/2022,62.279999,63.049999,59.799999,59.919998,59.919998,62940300
11/10/2022,64.300003,68.800003,63.619999,68.470001,68.470001,107996300
11/11/2022,69.580002,73.32,68.290001,72.370003,72.370003,111709500
11/14/2022,75.220001,75.25,72.669998,73.529999,73.529999,108892800
11/15/2022,77.260002,79.160004,75.389999,76.370003,76.370003,108946300
11/16/2022,73.660004,74.830002,71.93,72.699997,72.699997,79968000
11/17/2022,70.559998,74.379997,70.160004,73.900002,73.900002,82320800
11/18/2022,75.07,75.349998,72.18,73.57,73.57,73223200
11/21/2022,72.209999,72.980003,71.57,72.459999,72.459999,51536300
11/22/2022,72.720001,75.330002,72.110001,75.25,75.25,55450200
11/23/2022,75.489998,78.220001,75.300003,76.400002,76.400002,81623600
11/25/2022,75.669998,76.040001,74.75,75.139999,75.139999,26018900
11/28/2022,73.809998,75.470001,72.57,73.190002,73.190002,45383800
11/29/2022,73.620003,74.489998,72.779999,73.389999,73.389999,51846400
11/30/2022,73.379997,77.699997,72.809998,77.629997,77.629997,88468400
12/1/2022,78.309998,79.230003,76.440002,77.480003,77.480003,59833400
12/2/2022,75.050003,76.279999,73.650002,74.980003,74.980003,64377200
12/5/2022,74.540001,75.169998,72.82,73.620003,73.620003,47022200
12/6/2022,73.080002,73.389999,69.400002,70.269997,70.269997,64965200
12/7/2022,69.529999,71.370003,69.279999,70.139999,70.139999,59180100
12/8/2022,70.139999,71.220001,69,70.470001,70.470001,56734100
12/9/2022,69.489998,70.669998,68.519997,68.589996,68.589996,59058300
12/12/2022,68.540001,70.669998,67.529999,70.669998,70.669998,60968300
12/13/2022,74.870003,75.209999,70.660004,71.650002,71.650002,72458000
12/14/2022,70.93,72,68.32,68.93,68.93,67278000
12/15/2022,67.599998,68.209999,66.120003,66.529999,66.529999,58557000
12/16/2022,66.25,67.190002,64.800003,65.410004,65.410004,62438600
12/19/2022,65.120003,65.589996,63.709999,64.589996,64.589996,46246900
12/20/2022,63.759998,66.059998,63.52,65.050003,65.050003,52431300
12/21/2022,65.43,67.849998,65.209999,67.68,67.68,44167600
12/22/2022,66.080002,66.309998,62.259998,63.860001,63.860001,73917700
12/23/2022,63.110001,64.660004,62.720001,64.519997,64.519997,45923000
12/27/2022,63.869999,64.279999,62.970001,63.27,63.27,36086000
12/28/2022,62.540001,63.540001,61.959999,62.57,62.57,39526500
12/29/2022,63.639999,65.18,63.060001,64.82,64.82,41428500
12/30/2022,63.77,64.82,63.139999,64.769997,64.769997,37127000
1/3/2023,66,66.879997,63.59,64.019997,64.019997,46851800
1/4/2023,65,65.790001,63.310001,64.660004,64.660004,47477100
1/5/2023,64.150002,64.349998,62.299999,62.330002,62.330002,46159500
1/6/2023,63.150002,64.300003,60.049999,63.959999,63.959999,70161300
1/9/2023,66.220001,69.32,65.669998,67.239998,67.239998,69741300
1/10/2023,66.669998,68.150002,66.559998,68.050003,68.050003,41149600
1/11/2023,68.389999,69.129997,67.220001,69.059998,69.059998,44470100
1/12/2023,70.07,71.650002,67.18,70.800003,70.800003,70066200
1/13/2023,69.839996,71.099998,69.230003,71,71,45757400
1/17/2023,70.870003,72.660004,70.650002,71.589996,71.589996,42621300
1/18/2023,71.870003,72.779999,70.5,70.529999,70.529999,39538700
1/19/2023,68.970001,69.25,67.269997,67.709999,67.709999,47189900
1/20/2023,68.010002,70.129997,67.449997,70.07,70.07,47757600
1/23/2023,72.220001,76.589996,71.540001,76.529999,76.529999,84293200
1/24/2023,73.75,75.639999,73.419998,74.699997,74.699997,60822600
1/25/2023,72.900002,75.120003,72.089996,74.910004,74.910004,49932600
1/26/2023,76.5,77.080002,74.279999,75.160004,75.160004,49583900
1/27/2023,73.699997,76.739998,73.489998,75.400002,75.400002,58118600
1/30/2023,74.230003,74.639999,72.400002,72.449997,72.449997,48105200
1/31/2023,72.260002,75.199997,72.029999,75.150002,75.150002,71669100
2/1/2023,78.470001,85.480003,77.879997,84.639999,84.639999,152548200
2/2/2023,84.290001,88.940002,83.199997,88.309998,88.309998,97762100
2/3/2023,86.660004,88.800003,85.830002,86.089996,86.089996,66557800
2/6/2023,84.629997,86.279999,83.220001,83.68,83.68,53008900
2/7/2023,84.32,86.25,82.519997,85.910004,85.910004,65291900
2/8/2023,85.879997,88,84.540001,84.690002,84.690002,54140400
2/9/2023,85.879997,86.669998,82.760002,83.209999,83.209999,46525400
2/10/2023,82.290001,82.709999,80.470001,81.480003,81.480003,49332600
2/13/2023,81.57,84.150002,80.900002,83.129997,83.129997,45400000
2/14/2023,82.699997,86.190002,81.769997,85.949997,85.949997,55979700
2/15/2023,85.099998,85.889999,83.32,85.18,85.18,46430200
2/16/2023,82.980003,83.349998,80.050003,80.080002,80.080002,57755200
2/17/2023,79.599998,79.650002,77.370003,78.5,78.5,47826600
2/21/2023,77.150002,78.459999,76.449997,76.769997,76.769997,44045600
2/22/2023,76.93,78.129997,75.919998,76.610001,76.610001,50286800
2/23/2023,80.629997,81.790001,77.970001,79.75,79.75,76391300
2/24/2023,77.75,78.809998,76.940002,78.089996,78.089996,46700000
2/27/2023,79.639999,80.120003,78.529999,78.769997,78.769997,45617300
2/28/2023,77.870003,80.139999,77.419998,78.580002,78.580002,44220100
3/1/2023,78.550003,80.290001,77.879997,78.290001,78.290001,44266000
3/2/2023,77.57,80.919998,76.650002,80.440002,80.440002,60108600
3/3/2023,80.400002,81.629997,79.339996,81.519997,81.519997,54536200
3/6/2023,82.029999,83.300003,81.040001,81.160004,81.160004,54541300
3/7/2023,81.07,84.849998,80.669998,82.110001,82.110001,70959000
3/8/2023,82.790001,85.769997,82.279999,85.370003,85.370003,69529800
3/9/2023,85.290001,87.809998,83.589996,84.029999,84.029999,79496700
3/10/2023,84.470001,85.449997,81.629997,82.669998,82.669998,70273600
3/13/2023,81.389999,83.830002,78.519997,82.010002,82.010002,65269100
3/14/2023,83.669998,88.300003,83.589996,87.449997,87.449997,66616300
3/15/2023,86.769997,90.419998,86.220001,89.68,89.68,86177400
3/16/2023,89.720001,96.690002,89.019997,96.599998,96.599998,115839200
3/17/2023,96.660004,98.75,95.940002,97.839996,97.839996,94080800
3/20/2023,96.300003,96.940002,92.900002,96.809998,96.809998,92008900
3/21/2023,97,99.459999,93.639999,95.93,95.93,85285300
3/22/2023,95.650002,101.699997,95.639999,97.580002,97.580002,110816300
3/23/2023,100.050003,102.43,98.669998,100.279999,100.279999,84088900
3/24/2023,99.18,99.519997,96.739998,97.949997,97.949997,64712400
3/27/2023,98.019997,98.93,95.43,96.610001,96.610001,57461400
3/28/2023,96.769997,96.940002,92.870003,94.559998,94.559998,59150100
3/29/2023,96.07,96.910004,94.870003,96.089996,96.089996,55326000
3/30/2023,98,99.529999,97.25,97.879997,97.879997,59678500
3/31/2023,96.339996,98.360001,95.269997,98.010002,98.010002,55861100
4/3/2023,96.699997,96.790001,94.809998,96.559998,96.559998,50655300
4/4/2023,97.040001,97.269997,95.209999,95.870003,95.870003,43195900
4/5/2023,94.349998,94.5,91.360001,92.559998,92.559998,52979300
4/6/2023,91.470001,92.910004,90.620003,92.470001,92.470001,47778400
4/10/2023,91.32,95.800003,91.019997,95.480003,95.480003,52536300
4/11/2023,96.059998,96.07,92.690002,94.029999,94.029999,51935800
4/12/2023,94.970001,95,91.739998,92.330002,92.330002,53383100
4/13/2023,92.790001,93.160004,91.830002,92.089996,92.089996,40572500
4/14/2023,91.82,92.970001,90.5,91.75,91.75,38734800
4/17/2023,90.230003,90.690002,88.300003,89.870003,89.870003,47250800
4/18/2023,91.610001,92.160004,89.330002,89.779999,89.779999,46246300
4/19/2023,88.510002,90.540001,88.220001,89.940002,89.940002,37344500
4/20/2023,88.830002,91.580002,88.730003,90.110001,90.110001,47082700
4/21/2023,89.800003,89.800003,88.059998,88.43,88.43,41118300
4/24/2023,88.110001,88.639999,86.339996,87.57,87.57,40423800
4/25/2023,86.900002,87.059998,83.760002,83.800003,83.800003,52771500
4/26/2023,86.510002,87.349998,85.32,85.940002,85.940002,47786600
4/27/2023,86.410004,87.57,84.089996,87.440002,87.440002,53087200
4/28/2023,87.019997,89.75,86.440002,89.370003,89.370003,50652100
5/1/2023,91.029999,91.040001,88.610001,89.690002,89.690002,59358700
5/2/2023,89.32,90.459999,88.120003,89.910004,89.910004,70483500
5/3/2023,83.540001,85.480003,81.019997,81.620003,81.620003,109482200
5/4/2023,81.57,91.639999,81.110001,86.610001,86.610001,122840500
5/5/2023,84.989998,90.43,84.720001,89.839996,89.839996,78407400
5/8/2023,89.989998,95.660004,89.169998,95.040001,95.040001,95503200
5/9/2023,94.889999,96.160004,93.43,95.059998,95.059998,68674800
5/10/2023,96.419998,99.940002,96.120003,97.019997,97.019997,95619500
5/11/2023,98.160004,99.190002,96.139999,97.099998,97.099998,57061000
5/12/2023,96.830002,97.449997,93.68,95.260002,95.260002,53790400
5/15/2023,95.199997,97.43,93.449997,97.400002,97.400002,51749200
5/16/2023,97.389999,103.279999,97.309998,101.480003,101.480003,90622900
5/17/2023,101.790001,104.139999,100.050003,103.75,103.75,75240900
5/18/2023,103.980003,108.099998,103.93,107.93,107.93,74338700
5/19/2023,106.360001,107.290001,104.620003,105.82,105.82,67830600
5/22/2023,104.68,108.790001,103.489998,108,108,65424200
5/23/2023,107.25,110.989998,107.190002,108.120003,108.120003,73099100
5/24/2023,105.980003,108.910004,105.639999,108.269997,108.269997,65910500
5/25/2023,117.309998,120.690002,115.800003,120.349998,120.349998,108514700
5/26/2023,122.459999,127.43,120.889999,127.029999,127.029999,92922800
5/30/2023,130.419998,130.789993,123.510002,125.269997,125.269997,98902300
5/31/2023,122.419998,123.959999,117.860001,118.209999,118.209999,87552200
6/1/2023,117.290001,121.279999,116.599998,119.470001,119.470001,66032900
6/2/2023,120.75,121.660004,117.68,117.860001,117.860001,52331100
6/5/2023,116.589996,119.32,116.419998,117.93,117.93,52602900
6/6/2023,117.910004,124.419998,117.739998,124.230003,124.230003,75257500
6/7/2023,124.029999,125.339996,117.07,117.830002,117.830002,81755200
6/8/2023,118.300003,122.209999,117.050003,121.050003,121.050003,65246900
6/9/2023,123.57,127.25,123.550003,124.919998,124.919998,75051600
6/12/2023,128.520004,130.479996,126.400002,129.190002,129.190002,85394700
6/13/2023,132.320007,132.830002,122.449997,124.529999,124.529999,132461900
6/14/2023,126.529999,127.730003,123.809998,127.330002,127.330002,95888100
6/15/2023,125.389999,125.699997,122.260002,124.239998,124.239998,85587100
6/16/2023,125.82,125.849998,119.900002,120.080002,120.080002,81846900
6/20/2023,119.089996,121.75,117.699997,118.93,118.93,58851800
6/21/2023,118.489998,119.190002,111.669998,112.110001,112.110001,82835600
6/22/2023,112.239998,114,109.849998,110.699997,110.699997,70754800
6/23/2023,109.309998,111.099998,107.459999,110.010002,110.010002,73545600
6/26/2023,110.949997,112.550003,107.199997,107.510002,107.510002,68557000
6/27/2023,108.57,110.970001,107.080002,110.389999,110.389999,59381600
6/28/2023,108.209999,111.779999,107.629997,110.169998,110.169998,67534100
6/29/2023,112.07,112.760002,109.839996,111.239998,111.239998,58347200
6/30/2023,113.029999,114.690002,112.410004,113.910004,113.910004,53331900
7/3/2023,115.160004,116.730003,114.510002,115.82,115.82,31860000
7/5/2023,116.099998,117.660004,113.860001,113.949997,113.949997,49501600
7/6/2023,112.07,113.790001,110.309998,113.480003,113.480003,42342000
7/7/2023,114.160004,115.330002,113.040001,113.169998,113.169998,37135100
7/10/2023,113,113.610001,109.879997,113.580002,113.580002,49330200
7/11/2023,111.660004,113.269997,109.5,111.32,111.32,59899500
7/12/2023,112.889999,115.400002,112.309998,114.580002,114.580002,57993100
7/13/2023,115.760002,116.160004,113.580002,115.919998,115.919998,49206700
7/14/2023,116.169998,122.120003,115.25,115.940002,115.940002,91847300
7/17/2023,115.949997,118.839996,112.730003,118.32,118.32,68593300
7/18/2023,117.550003,118.43,115.190002,117.93,117.93,57980100
7/19/2023,121.300003,121.669998,115.550003,116.43,116.43,70363100
7/20/2023,114.959999,115.050003,109.239998,110.25,110.25,76340400
7/21/2023,110.970001,112.300003,109.540001,110.949997,110.949997,76778100
7/24/2023,110.620003,111.309998,108.550003,110.610001,110.610001,45583600
7/25/2023,111.139999,114.050003,111,113,113,44916300
7/26/2023,111.910004,112.360001,109.300003,110.089996,110.089996,51721700
7/27/2023,111.790001,115.080002,110.510002,111.099998,111.099998,70678000
7/28/2023,113.379997,114.860001,112.440002,112.959999,112.959999,55526000
7/31/2023,114.160004,114.68,112.349998,114.400002,114.400002,54187300
8/1/2023,114.260002,118.190002,113.160004,117.599998,117.599998,95279300
8/2/2023,119.489998,119.5,107.379997,109.349998,109.349998,173372000
8/3/2023,108.949997,114.959999,108.949997,113.150002,113.150002,90605400
8/4/2023,114.480003,118.849998,113.959999,115.82,115.82,83083100
8/7/2023,116.360001,119.080002,115.489998,116.809998,116.809998,65854800
8/8/2023,114.940002,115.459999,111.410004,113.230003,113.230003,54141800
8/9/2023,112.889999,113.150002,108.779999,110.470001,110.470001,56257100
8/10/2023,111.300003,113.889999,109.470001,110.230003,110.230003,57297800
